dates,volume,high,market-cap,close,open,low
20141225,9883640.0,322.67,4397250000.0,319.01,322.29,316.96
20141222,22315100.0,334.12,4376890000.0,331.89,321.07,320.43
20141223,16574200.0,336.29,4527490000.0,334.57,332.02,329.6
20141220,20856700.0,330.32,4327750000.0,329.96,317.62,316.04
20141221,15207600.0,329.63,4491320000.0,320.84,329.54,318.9
20150721,22930700.0,280.55,4017540000.0,275.83,278.88,275.42
20150720,22711400.0,278.98,3938930000.0,278.98,273.5,272.96
20150723,18531300.0,278.11,3997290000.0,276.05,277.34,275.72
20150722,19389800.0,277.67,3971960000.0,277.22,275.66,274.38
20150725,20662200.0,290.73,4155500000.0,288.7,288.16,286.0
20150724,37199400.0,289.25,3978990000.0,288.28,276.0,275.25
20150727,30592000.0,297.77,4222210000.0,293.62,292.64,287.45
20150726,16032300.0,293.05,4163470000.0,292.69,288.64,287.71
20150729,24672600.0,294.54,4250940000.0,289.59,294.48,288.78
20150728,25453600.0,296.65,4237650000.0,294.43,293.63,293.42
20170831,1944930000.0,4736.05,75322300000.0,4703.39,4555.59,4549.4
20170830,1937850000.0,4626.52,75556600000.0,4565.3,4570.36,4471.41
20160522,39657600.0,443.43,6900700000.0,439.32,443.22,439.04
20131018,0,155.96,1735750000.0,155.96,146.37,145.57
20131019,0,177.48,1849630000.0,172.42,155.91,155.7
20131012,0,135.66,1547970000.0,135.19,130.9,130.56
20131013,0,138.66,1599430000.0,138.13,135.19,134.55
20131010,0,131.5,1544020000.0,130.59,130.67,129.26
20131011,0,131.81,1545600000.0,130.9,130.75,129.64
20131016,0,152.23,1725840000.0,142.55,145.65,142.43
20131017,0,147.42,1688200000.0,146.25,142.41,142.41
20131014,0,144.12,1648470000.0,140.52,139.27,138.9
20131015,0,145.39,1667100000.0,145.24,140.77,139.13
20140809,7922070.0,592.47,7770550000.0,589.37,592.47,587.63
20140808,11072000.0,598.12,7721090000.0,592.58,588.88,588.79
20140805,10790800.0,589.87,7716120000.0,585.44,589.01,584.1
20140804,9867570.0,591.95,7677850000.0,588.78,586.23,583.74
20140807,11131400.0,591.1,7663290000.0,588.87,584.65,584.05
20140806,14497900.0,587.49,7678040000.0,584.65,585.95,583.1
20140801,18215900.0,597.92,7670500000.0,594.92,586.2,583.63
20140803,9917990.0,589.15,7710420000.0,586.67,588.89,581.65
20140802,8359080.0,594.91,7786620000.0,589.33,594.9,586.15
20161105,53752300.0,707.51,11227200000.0,703.42,703.52,697.74
20161104,99907700.0,706.93,10996400000.0,703.24,689.12,685.56
20161107,65047100.0,710.74,11344800000.0,703.13,710.74,699.9
20161106,59902200.0,714.26,11233000000.0,711.52,703.81,699.56
20161101,130527000.0,736.45,11187700000.0,729.79,701.34,701.34
20161103,172808000.0,745.77,11844300000.0,688.7,742.35,678.16
20161102,84865200.0,740.83,11647200000.0,740.83,730.07,722.35
20161109,132429000.0,740.05,11333000000.0,723.27,709.83,708.61
20161108,79660800.0,712.99,11224000000.0,709.85,703.09,702.39
20150910,21215500.0,241.29,3478410000.0,238.48,238.34,235.79
20150911,19224700.0,241.17,3479310000.0,240.11,238.33,238.33
20170521,1147860000.0,2119.08,33779400000.0,2041.2,2067.03,2037.5
20150914,20997800.0,232.44,3369190000.0,230.64,230.61,227.96
20170520,961336000.0,2084.73,32422400000.0,2084.73,1984.24,1974.92
20150915,19177800.0,259.18,3368360000.0,230.3,230.49,229.82
20130802,0,108.0,1205070000.0,104.5,104.86,101.21
20140307,34150800.0,665.34,8291900000.0,629.15,664.31,616.35
20140304,55344600.0,696.22,8332950000.0,666.78,668.24,655.68
20170626,1663280000.0,2615.25,42514000000.0,2478.45,2590.57,2376.29
20170627,1489790000.0,2552.45,40677900000.0,2552.45,2478.45,2332.99
20170624,982750000.0,2757.94,44932900000.0,2608.72,2738.52,2583.19
20130801,0,108.0,1220190000.0,104.0,106.21,103.01
20150628,15137600.0,251.17,3593900000.0,249.01,250.96,247.43
20150629,34742900.0,257.17,3562790000.0,257.06,248.72,248.58
20170620,1854190000.0,2763.45,42498000000.0,2721.79,2591.26,2589.82
20170621,1626580000.0,2772.01,44440800000.0,2689.1,2709.43,2660.4
20150624,17344900.0,244.34,3494730000.0,240.51,244.28,240.51
20150625,16133100.0,243.33,3439620000.0,242.8,240.37,240.37
20150626,13983500.0,243.75,3472580000.0,243.59,242.6,241.55
20150627,20488600.0,251.34,3487060000.0,250.99,243.55,243.12
20150620,20608100.0,245.83,3494910000.0,245.21,244.53,240.63
20150621,10600900.0,245.22,3503880000.0,243.94,245.1,241.88
20150622,17692500.0,247.92,3488460000.0,246.99,243.97,243.78
20150623,15108700.0,247.3,3531700000.0,244.3,246.93,243.13
20170529,994625000.0,2307.05,35323500000.0,2255.61,2159.43,2107.17
20170528,1147140000.0,2267.34,33595900000.0,2155.8,2054.08,2054.08
20140301,18668100.0,573.38,6851590000.0,565.61,549.92,539.29
20131225,0,682.7,8108930000.0,682.21,666.31,649.48
20131224,0,684.39,8179730000.0,665.58,672.36,645.71
20131227,46862700.0,777.51,9295570000.0,735.07,763.28,713.6
20131226,0,777.75,8326270000.0,761.98,683.94,683.94
20131221,0,654.27,7533740000.0,605.66,619.9,579.17
20131220,0,729.16,8433870000.0,625.32,694.22,595.33
20131223,0,680.91,7455670000.0,673.41,613.06,611.04
20131222,0,666.74,7315940000.0,617.18,601.78,585.64
20131229,19011300.0,748.61,8872600000.0,745.05,728.05,714.44
20131228,32505800.0,747.06,8990850000.0,727.83,737.98,705.35
20170225,139961000.0,1174.85,18939500000.0,1143.84,1170.41,1124.59
20170930,1207450000.0,4358.43,69136600000.0,4338.71,4166.11,4160.86
20150530,14098600.0,237.09,3370240000.0,233.34,237.09,232.05
20150531,14730800.0,233.25,3314780000.0,230.19,233.13,229.54
20150820,32275000.0,237.37,3293570000.0,235.35,226.9,226.9
20150821,23173800.0,236.43,3417200000.0,232.57,235.35,231.72
20150826,31808000.0,231.18,3228540000.0,225.83,222.08,220.2
20150827,21905400.0,228.64,3287220000.0,224.77,226.05,223.68
20150824,59220700.0,228.14,3314640000.0,210.5,228.11,210.44
20150825,61089200.0,226.32,3053250000.0,221.61,210.07,199.57
20160701,134431000.0,686.15,10570600000.0,676.3,672.51,669.59
20160702,112354000.0,703.7,10639600000.0,703.7,676.73,676.4
20160703,129512000.0,704.97,11086100000.0,658.66,704.97,649.01
20160704,92008400.0,683.66,10362700000.0,683.66,658.8,650.51
20160705,130476000.0,683.49,10749100000.0,670.63,683.21,665.07
20160706,134961000.0,681.9,10550300000.0,677.33,670.42,670.42
20160707,258091000.0,682.43,10673400000.0,640.56,678.09,611.83
20141231,13942900.0,320.19,4249480000.0,320.19,310.91,310.21
20141230,12528300.0,314.81,4272940000.0,310.74,312.72,309.37
20150422,23847900.0,237.91,3316990000.0,234.18,235.6,233.48
20170808,1752760000.0,3484.85,55590300000.0,3419.94,3370.22,3345.83
20170809,1468960000.0,3422.76,56424900000.0,3342.47,3420.4,3247.67
20170806,1105030000.0,3293.29,53720900000.0,3213.94,3257.61,3155.6
20170807,1482280000.0,3397.68,52987300000.0,3378.94,3212.78,3180.89
20170804,1002120000.0,2899.33,46276200000.0,2895.89,2806.93,2743.72
20170805,1945700000.0,3290.01,47778200000.0,3252.91,2897.63,2874.83
20170802,1094950000.0,2762.53,44950800000.0,2710.67,2727.13,2668.59
20170803,804797000.0,2813.31,44666400000.0,2804.73,2709.56,2685.14
20170801,1324670000.0,2921.35,47321800000.0,2718.26,2871.3,2685.61
20131009,0,131.75,1486510000.0,130.69,125.85,125.58
20131008,0,127.47,1496500000.0,126.0,126.74,124.71
20131005,0,130.44,1517020000.0,128.55,128.63,128.03
20131004,0,130.09,1454900000.0,129.01,123.41,123.41
20131007,0,130.27,1527760000.0,126.94,129.43,126.36
20131006,0,129.66,1514540000.0,129.0,128.36,126.15
20131001,0,134.63,1562270000.0,132.18,132.68,131.55
20131003,0,123.63,1348700000.0,123.63,114.45,111.82
20131002,0,133.59,1555470000.0,114.13,132.05,102.25
20170118,225677000.0,917.5,14648900000.0,886.62,909.37,858.3
20170119,105625000.0,904.61,14311700000.0,899.07,888.34,884.34
20170114,93063300.0,835.09,13285200000.0,818.41,825.14,812.46
20170115,71013600.0,823.31,13174300000.0,821.8,818.14,812.87
20170116,82755200.0,834.53,13234600000.0,831.53,821.78,820.27
20170117,155095000.0,910.56,13383900000.0,907.94,830.95,830.8
20170110,115808000.0,914.87,14522600000.0,907.68,902.44,901.06
20170111,310929000.0,919.45,14615700000.0,777.76,908.12,762.76
20170112,222326000.0,826.25,12477600000.0,804.83,775.18,755.76
20170113,168968000.0,829.0,12939100000.0,823.98,803.74,780.0
20140904,26081400.0,493.93,6317100000.0,489.66,477.68,477.09
20140905,15302500.0,490.64,6477530000.0,483.34,489.67,481.61
20140906,10601400.0,488.6,6395630000.0,484.83,483.34,483.0
20140907,8994050.0,488.07,6421460000.0,482.28,485.13,482.28
20171214,13777400000.0,17085.8,2.74269e+11,16564.0,16384.6,16185.9
20140901,20432000.0,485.31,6313120000.0,474.88,477.79,471.91
20140902,23337900.0,482.99,6270970000.0,477.43,474.48,472.32
20140903,13342200.0,481.71,6304370000.0,477.59,476.87,476.21
20171218,14839500000.0,19371.0,3.2e+11,19114.2,19106.4,18355.9
20140908,30238000.0,489.83,6379410000.0,474.6,481.81,468.79
20140909,21447800.0,477.38,6289350000.0,475.26,474.88,467.78
20170330,352969000.0,1049.29,16929800000.0,1026.43,1042.21,1020.04
20170331,447287000.0,1074.92,16679000000.0,1071.79,1026.64,1026.64
20151018,22434300.0,271.67,3991620000.0,261.64,270.91,260.78
20151019,25258800.0,264.82,3859270000.0,263.44,261.86,260.95
20151014,27462600.0,254.28,3672370000.0,251.99,249.49,248.9
20151015,25223500.0,255.96,3711800000.0,254.32,252.11,252.05
20151016,35901500.0,266.13,3745090000.0,262.87,254.3,253.93
20151017,43199600.0,273.58,3870490000.0,270.64,262.75,262.37
20151010,15912700.0,245.32,3584120000.0,244.94,243.74,243.07
20151011,16827300.0,247.24,3599840000.0,247.05,244.74,244.15
20151012,17388300.0,247.45,3632110000.0,245.31,246.88,245.18
20151013,28198500.0,250.24,3608340000.0,249.51,245.2,243.76
20171030,1772150000.0,6214.99,1.01833e+11,6130.53,6114.85,6040.85
20171031,2311380000.0,6470.43,1.0213e+11,6468.4,6132.02,6103.33
20161008,42345900.0,619.85,9822100000.0,619.11,617.34,617.34
20161009,39243400.0,619.2,9852480000.0,616.75,619.17,616.61
20161004,49801600.0,612.05,9733330000.0,610.2,612.05,609.48
20161005,68077500.0,613.81,9705320000.0,612.51,610.22,609.62
20161006,56812100.0,613.82,9742370000.0,613.02,612.47,611.47
20161007,64071400.0,617.91,9745740000.0,617.12,612.61,611.82
20161001,56357000.0,615.24,9696280000.0,613.98,609.93,609.93
20161002,39249800.0,614.0,9761330000.0,610.89,613.95,609.68
20161003,46798300.0,612.57,9714980000.0,612.13,610.97,610.46
20151120,53152900.0,326.47,4850170000.0,322.02,326.41,312.22
20151121,28200500.0,328.16,4787340000.0,326.93,322.09,319.6
20151122,23439400.0,327.01,4861340000.0,324.54,326.98,321.26
20151123,27478900.0,325.12,4823700000.0,323.05,324.35,321.29
20151124,29362600.0,323.06,4805160000.0,320.05,323.01,318.12
20151125,41666900.0,329.13,4762230000.0,328.21,320.05,316.77
20151126,106105000.0,366.76,4886330000.0,352.68,328.3,328.23
20151127,55179100.0,363.59,5238500000.0,358.04,351.86,347.87
20151128,36816600.0,359.54,5318300000.0,357.38,357.14,352.17
20151129,40409300.0,371.94,5324610000.0,371.29,357.47,355.67
